deadran: Don't BibleThump
chocolatemiillk: the old pump and dump?
zippers288: cohhRude
the_alfa123: cohhFeels
knightvll: bj
heavy_mouse: LUL
ninjaplox: dont be rude
smellypickle3: cohhEvil cohhEvil cohhEvil
mojica4life: One night stand?
doctor_yiggles: cohhRude
bigbeefie: you cant have fun if your after Valerie...woman is super jelly
noodle_dial: oh dear cohhLUL
installation84: Thanks, bye from Cohh haha
plutoniumniborg42: Bail
knightvll: 0
imperfectmemes: wham-bam-thank you ma'am
cooperblack: just do her again
daiku99: Well that was more then have fun tho cohhRude cohhRude
paulus__: Is it Chess time already Kappa
eendj: See ya
fourpw: Cohh's hitting and quitting it 
ringsong: welp I'm walking away ..
14neo: cohhM cohhDerp
oddknight: LOL cohh you monster
loznay: how does one stretch luciously?
rep3l: and scum it!
vortexmars: BUT YOU SMASHED EZ
farmboykent: cohhHmm cohhEvil
daiku99: lol
vladvandal: See ya!
otherryn: King Coh
beliskner666: See ya !
wanderingdisciple: well dam
mccoy40: F
chucklefux: "I don't like sand"
spartan212: uh oh
kefka1986: now do linzie cohhOMG
realfprintf: cohhEvil
boondocksaynt2456: at least give her cab fare @CohhCarnage ...lol
ian947: cohhRage cohhRage
cyruzx9: !discord
cohhilitionbot: Looking to join the Cohhilition on Discord? Join this channe
ringoffire103: One night stand one of your closest allies and companions cryJudge
araefel: Don't be a dick, Cohh!
lebarto80: You get to choose 'that ending' later
mrlocokrang: We didnt mean marry her, we just meant DO IT!
shfqt: +sex
hecticdimsim: aaannnd we out
plutoniumniborg42: Later B
aghamyr: knightvll i think you have something on your keyboard
lethal__22: stage 5 clinger!
ninjaofv: i can't bear to break that girls heart
patyk215: and now u are married Kappa
inix: Leave lirikLUL
ladiie_ivory: ...your call cannot be completed as dialed...#####
firstblood_gg: cohhRude
jackblac00: cohh you had the dog there with you!
udabestaround: just cohhScum
werl0g: Here, have some change for the uber
shipteez: run away!
trundleisatroii: LUL
midgetitis: Bump her then dump her
ulissesemp: yes
zippers288: cohhRude
idmi: Cohh's harem cohhK
nymphiq: cohhRude
itoldyouitstaken: @aslird i gon't rmember all his interactions danCry
shipteez: Bump and Dump!
udabestaround: @Midgetitis LUL
daanootje: cohhRude
dobbsjustdobbs: cohhRude
kurosa: what if you impregnated her
ulissesemp: yes i have this option with valerie
nofunctionrap: I love thia game
voidsface: !yikes
psybermonk: heyo Daanootje cohhBoop cohhWaii
wanderingdisciple: isn't she in your court?
stoiccicero: Yeet n Retreat LUL
mojica4life: What about her feelings??? LUL
thestebe: Pathfinder Harem Maker
bulbbis: so you already have endings spoiled for you @CohhCarnage cohhFeels
zzxxdeathxxzz: so octavia is your permanent side chick
daanootje: Psybermonk cohhWaii
archangelm: !daan
kelticnight: this is a relationship
retrosum: Pathfinde
cohhilitionbot: cohhCheer Daanootje POWERRRRRRRRRR! cohhCheer
savvamon: smash and dash
egergames: Oh so Cohh is doing the Leonardo DI Carpio route cohhLUL
ninjaplox: octavia has alot of spells i dont think you wanna dump her LUL
neo_overdrive: Octavia is beautiful though, for sure
cartmanbruuuh: impregnate and evacuate
trundleisatroii: Side chick #1
blaphbee: So, is all this kingdom-building stuff absolutely necessary to do manually, or is there a way to set it to auto-update and maintain itself? It seems so goddamned cumbersome.
ian947: Cohh was a heartbreaker before he got married
eendj: Yea Pregnancy is a life sentence
freakreature: cohh just want friends with benefits;)
lethal__22: smash n dash slam n scram LUL
slapfest: i mean Cohh is playing an ass-imar .. so, makes sense Kappa
gieschput: meanie
savvamon: come and save scum
deadmau51981: Daanootje cohhFA cohhL cohhBoop
vladvandal: just a little shag baybee
zabbon: @kurosa Half elves dont impregnate ;)
itoldyouitstaken: RUINED
nymphiq: cohhM
sir_clueless: you are fine both ways unless you FINISH the remoance
trundleisatroii: Ruined LUL
mythgamestream: It's like going through the drive-thru at an In and Out Burger.
saifota: LUL
rep3l: oh o
thestebe: oof
aslird: I know cohh wanted to get that ending, but i think he was only aware of it 1/3 through the playthrough cohhHmm
diokana: @CohhCarnage you can't talk to her until her personal quest is done
the_friends_we_made: @CohhCarnage try talking to her in the throne room
snappunk: monkaS
dobbsjustdobbs: SCUM
nicotassara: cohhM
daanootje: deadmau51981 cohhT
daiku99: Sooo Cohh like is anime harems as we see Kappa
inix: Ruined LUL
savvamon: COME AND SAVE SCUM LUL
flesh_lord: @TheStebe LUL LUL
trundleisatroii: That's perfect KEepo
hinehole: jikes
nakedtwitch: RELOAD
iamcalledmoe: maybe rest ?
cardim0: Rip
infrit_: trapped
iamebby: leave and come back
cryptictale: @CohhCarnage I've never tested it myself but according to the reddit and steam threads I've seen you can't do any romance with anyone else to get "THE" ending. So there's a good chance it's already too late.
mojica4life: She mad
8thspirit: cohhBlank cohhBlank cohhBlank
zirlas: cohhHmm i was in that state with Kanerah teh whole game and still got "THAT" ending today cohhHmm
deadran: Cohh, professional heartbreaker extraordinaire.
exo_dsr: Don't risk it
kelticnight: this is a relationship, save scum
slippage_: not worth risking it Cohh
theunicornmobster: welp
zucate: kurosa he is the king, what king doesnt have a dozen or so illegitimate children out there
vilkyt: not until you visit mommy
worldsfoxiestgrandpa: Just save scum
tunn4r: @CohhCarnage That's it.Yer married now
plutoniumniborg42: you in deep now
fartcandl: Pathfinde
aithere: cohhScum
darksidetr: do it later
lak3w: dont risk it
dalamar203: It's too soon... don't be needy
adrifter: cohhscum
comatt6: give her some time
udabestaround: cohhScum
udabestaround: LUL
saifota: better cohhScum than sorry
firstblood_gg: Octavia refuse to let go cohhLUL
oddknight: @CohhCarnage is Jhod part of your harem? KappaPride
falanorlighthawk: Scum it
xiiithhour: shoot and scoot, bump and dump, rock the box and change the locks
sral92x: scum
seitentaisei1: Just load save
comatt6: she's still recovering Kappa
kicitka016: you know what @CohhCarnage ? you could have let them be happy, but you save scum through it as well
elixir315: atpCap
shipteez: cant hace scum without...
nicotassara: cohhS
thestebe: tis ok!
cardim0: Aw you're no fun Cohh
stoiccicero: Pathfinde
snuriz: congrats you have a wife now... in game ofc
brianmose12: 😡
skewr13: 1 and scum was fine
ghetznexus: cohhFeels
botamigo: HOW DARE YOU cohhRage @CohhCarnage
inquisitor_ganamead: cohhScum
installation84: it's okay you still did it. Octavia best girl still
senntenn: Cohh, what did you do!?!
exo_dsr: If only that worked IRL
firstblood_gg: cohhMy For science
ringoffire103: octavia will rmember that
deathevan: Can someone tell me why cohh can't be in a relationship?
kelticnight: Shagged for science cohhLUL
nymphiq: I like this kind of science cohhMy
myekos: that's why I sleep around, too....science
wanderingdisciple: dam...
deadran: It's not worth Cohh's V-card, alright @chat
oniric2704: @CohhCarnage Cohh you can get the secret ending. You just cannot complete the whole romance chain quest that take many events to complete
zanrebel: @cohhcarnage why dont you want to romance ??
thestebe: cohh i could feel the biscuit crumble in my hands slowly
flamerz89: did it for science?.. I thought it was for chess.. cohhFeels
noodle_dial: its okay Cohh save it for 3rd playthrough
fimwolf: we did it for science.....and the nookie
vladvandal: My Waifu NotLikeThis
stretchz: @CohhCarnage You hit it and quit it (then hit the reload option) Kappa
exo_dsr: Yeah! That was nice! *reloads*
kyrainmcleod: cohhScum
lebarto80: Lol, 'we did it for science'. What a break-up line
plutoniumniborg42: bangs her, reverses time, still has memory, WIN!
midgetitis: Wish you could save scum STDs irl
usu_: StoicCicero cohhLUL
ladiie_ivory: science is what got you here
vortexmars: Apologizing for not having sex with Octavia cohhLUL
aslird: @Deathevan story reasons which are spoilers
ninjaofv: man i hope it's worth the ending
neo_overdrive: You would have been fine
jaylaw6369: Isn't there a DLC coming for this by May ?
stoiccicero: @uSu_ FeelsGoodMan
inix: LUL
lil_ciel: cohhLUL
kelticnight: if only life was like that cohhFeels
zanrebel: @cohhcarnage why no romance ?
zirlas: rooKek
thestebe: Don't worry cohh used protection
ghostshade79: hahah
grunden: I've had dates like that
hazefest: @CohhCarnage Science a couple times a week never hurt anyone... or did it?
mojica4life: lol
firstblood_gg: cohhFeels
wanderingdisciple: lol
vortexmars: cohhLUL
trundleisatroii: LUL
sabathius: @CohhCarnage that Mint ???
udabestaround: that would be so toxic LUL
vrtnipatuljak: F5
egergames: Quick save
deadran: Savescum
zippers288: LUL
kraytill: science is good for your prostate
banktheassassin: then I wouldn't have hpv
ladiie_ivory: gg...no rere
x18999lavin: whos coh trying to romance in this run?
jerund: Savescum
vandellyr: @CohhCarnage Why can't ya do the romance?
trundleisatroii: Jesus LUL
kefka1986: like undertale
karamaru: sevescummerMAN
firstblood_gg: cohhScum at its finest
nymphiq: SAME cohhLUL
yukikireishi: LUL
valo916: Super power unlocked. Savescum!
rep3l: LOL
daiku99: cohhMy cohhMy
ridleybadass: What a dope super power SeemsGood
shinichii: @CohhCarnage cohhHmm
zero_theabsolute: Savescum super power!!!
cardim0: LUL
excedar: Immortal!
trundleisatroii: That is OP
mrdurpyface: Loool
mojica4life: yes!~
iskral: Save Scum life
tinybowser: @CohhCarnage THATS A MOVIE Xd
craften: Old age is gonna suck @CohhCarnage
remedy020: So time travel??
mrdurpyface: Smart move
frisco1983: thats gonna be rough when you are 100
installation84: so immortality duh
tmi.twitch.tv
: 
noodle_dial: So savescum?
lebarto80: Captain Savescummer
brs2410: too op
un_synapse: SAVE SCUM LIFE
miracle23us: and more than one quixksave
narnun: So basically Re??
tuvok2k: PogChamp
bregoran: cohh watch re zero and you doant want this power
zanrebel: @cohhcarnage why dont you romance ?
ethorin: what if you quicksave right before your death?
mentaljiujitsu: genius
kefka1986: You want to be in undertale
justsillver: i just wanted to be able to fly
booylock: so time travel
puddlerx: re zero
deadran: Would you be able to load?
mcxgr: !soon
samonion: Gonna be real tough when you're old and on your deathbed
thestebe: cohh but then your memories would be lost forgetting everything that happened
cohhilitionbot: "Soon" does not imply any particular date, time, decade, century, or millennia in the past, present, and certainly not the future. "Soon" shall make no contract or warranty between Cohhilition and the end user. "Soon" will arrive some day, CohhCarnage does guarantee that "soon" will be here before the end of time. Maybe. Do not make plans based on "soon" as CohhCarnage will not be liable for any misuse, use, or even casual glancing at "soon."
senntenn: life scumming
jeremy9954: subaru?
exo_dsr: But you keep the experience from before loading right?
obliwerator: @CohhCarnage IN4 infinite loop when you get old
theuntimelydoom: R
miqi: @CohhCarnage then you are going to infinite loop your last second of life
karamaru: SaveScummerMan
stretchz: haha
inix: Accidentally quicksave before death LUL
brs2410: unaprroved
alucarddace: WHY NOT MIND CONTROL?
nightvolwarden: R
cohhilitionbot: @alucarddace Chill with the caps, please. cohhGG [Warnin
gremical: what if it is a hardcore mode and if you die you cant come bk >
bipster: What if you quicksave 1 second before?? @CohhCarnage
dezudezu: @CohhCarnage and if u die of old age?
valentin_pv: save scum too stronk
xcuriouscatx: man, i want that too
authorized1: @CohhCarnage so, Dr Strange
enfoiros12: you'll have a quicksave 1 sec before you die , you know
mythgamestream: @CohhCarnage Capn Scummer!
fckmrkl: u cant reload when u dead Kappa
itoldyouitstaken: i think that's called groundhog day rooThink
winterhame: the super power of SAVESCUM
caesar1162: cohhScum ?
kicitka016: @CohhCarnage you are the save scum incarnate. Hail COHH!!!!
b0red2de4f: Oh shit herpies - RELOAD
daimon_rs: save scum IRL
vrtnipatuljak: hackerman superhero
jormunduur: only a problem until you quicksave while falling off a cliff @CohhCarnage
narnun: R
realfprintf: But you'll do the same thing again, because you won't remember...
a_phantom1: Want to be a video game lol
vortexmars: What happens if you quicksave the second you die cohhBlank
oddknight: Cohh's my hero academia quirk ,, Save scum'' LUL
craften: @CohhCarnage If you're 94 and die of natural causes, you just keep reloading...
zcotticus: @CohhCarnage That's gonna go bad if you're terminally ill. You'd have to live it over and over again?
seitentaisei1: Re zero
egergames: @Craften But you load a much earlier save cohhLUL
vkebinv: what if u get stuck in a death loop?
miralangsuir: CHEERS LUV, CAVALRY'S HERE
haiiro90: @cohhcarnage, what if die of old age? die in a loop?
kimba274: Captain Cheat
xiiithhour: die of natural causes, reload, die of natural causes... ect ect...
martinxfe: Quicksave seconds from death save scum fail!!!
cendyen: But what if you get caught in a death loop?
smok09: cohh is filled with determination
nevad88: @CohhCarnage Might get stuck in a bad cycle then
archangelm: cohhD
cysoonmat: sheriffHAT sheriffHAT sheriffHAT sheriffHAT sheriffHAT
jeremy9954: so re zero LUL
morinoak: Noooo thats how you get stuck in Re Zero
forgottentov: @CohhCarnage but then, if you die of Old you will be in a Loop
snotling4149: cohh would be that guy who quicksaves one second before he gets hit by a bus tho
installation84: LUL
crepeuscule: No, you don't want that Monkas
yukikireishi: Very close to R
deadran: PogChamp
dingussaurus_wreked: savescum IRL
nalkrien: @CohhCarnage so many lotteries won
edym11: but couldnt that put you in a loop of painful death over and over again? @CohhCarnage
bipster: Beware of bad quicksaves @CohhCarnage lol
lethal__22: load last checkpoint LUL
ridleybadass: PogChamp
dontmindmelurking: What if the quicksave is glitched, and no matter what it will always result in your death?
rindun: Quick saves right befor you die.
sir_clueless: and then you die with the bullet right before it hits you Kappa
veky111: LUL
zirlas: cohhLUL
authorized1: Dr Strange then
joksmadwizard: someone do a film of that yes new game
monchenjiners: cohhLUL
doc_cronoz: but what if you quicksave trapped yourself?
eruvanna: It's time travel
plutoniumniborg42: but you always run the risk of saving just before you die
ghetznexus: but cohh the amount of quick saves you do the last qs would be like 2 mins before you die anyway LUL
dojogamertvro: @CohhCarnage You die of old age and wake up the morning before that with the same dirty diaper
clarksoniuss: @CohhCarnage Queue you quicksaving by mistake at the worst possible moment and having to save scum your life 30 times to avoid desaster
reavor: PogChamp Secret Strat of Life
inix: New character Pog
throwaway4117: @CohhCarnage quick save right before you die then re live the moment over and over and over
liubei7: but u would just relive the death cuz no knowledge of how u died
arendj: LUL
antherei: cohhLUL cohhLUL cohhLUL cohhLUL
linjis: NG+ superpower
alucarddace: why not mind controll?
coffee_cupofjoe: you just keep a cyanide pill in your pocket?
karamaru: @CohhCarnage SaveScummerMan the new super hero
thestebe: but cohh you forget autosaving cohhK you cant quick save
zanrebel: @cohhcarnage why no romance ?
jdelorey: @CohhCarnage What about the Zach Morris time out from saved by the bell?
seanhush: it's rewind time
xanaduthecaribou: cohhD REIN-COHH-NATION
un_synapse: NEW GAME PLUS LIFE
kyrainmcleod: MY devious mind goes to panic quicksave while in a burning building or while falling off a cliff
craften: @Egergames What if he just quick-saved at 65 just to try something, and he gets a heart attack right after the quick save
remedy020: uhnLol R
nuniwa: if life had a quicksave/load my keyboard buttons would be broken pretty fast Kappa
gremical: new character you will choose to become a female
aslird: cohh F5F9 Carnage
reddragonrob: New Game Plus (w/Save Scum)
aeroheadvg: It should have limits, like only being to rewind to a save no older than an hour
udabestaround: you'll get to the point of speedrunning life
doc_cronoz: NG+?
voidsface: NG+ indeed lol
heavy_mouse: NG+ PogChamp
fortunepayback: I think a new game+ on death would be better.
furiousrexus: You havent thought that through, though @CohhCarnage . For when you return after death to the quickload where you are about to die itll loop your life forever
charliebrown29: Hi Cohh, hello all
ryebreadtv: @CohhCarnage i think there was a nic cage movie about that
phbulad: Lol
deathevan: @aslird Yes I wanted the spoiler, someone already told me
nuuriell: Cohh's new character will be a cat.
seismicpuppet: or you just relive your last day over anv over and over agian
mojica4life: @CohhCarnage So when you get old, and about to die, you just continuously reload over and over forever?
nuuriell: cohhHi CharlieBrown29
tastiham: @CohhCarnage I can see you soft-lock yourself in real life LUL
themonkeylegacy: What happens if you get stuck in one of those vicious quick save circles though?
